,prognosis,disease_name,disease_url,med_name
4522,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lefumod 20mg Tablet 10'S
4523,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lubrijoint Plus Tablet 60'S
4524,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,LUBRIJOINT PRO Tablet 30's
4525,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lubry GM Tablet 10'S
4526,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lupivestin 250mg Tablet 10'S
4527,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lupoxa Capsule 10'S
4528,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Lupoxa OD 600mg Tablet 10'S
4529,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Macvestin 250mg Tablet 10'S
4530,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,MACVESTIN NEO Tablet 10's
4531,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Macvestin Plus Sachet 15gm
4532,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Mega Freeflex Tablet 10'S
4533,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,NOVANIB T Tablet 10's
4534,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,NUCERIN PLUS Tablet 10's
4535,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Orcerin 50mg Capsule 10'S
4536,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,ORCERIN C2 Capsule 10's
4537,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,ORCERIN GM Tablet 15's
4538,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Osicare Plus Tablet 10'S
4539,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Ostogard GM Tablet 10'S
4540,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Oxuba 200mg Capsule 10'S
4541,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Penicitin 250mg Capsule 10'S
4542,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,REDIMARD Tablet 10's
4543,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Rumalef 10mg Tablet 30'S
4544,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Rumalef 20mg Tablet 30'S
4545,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Setolac ER 300mg Tablet 10'S
4546,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Smodace 50mg Tablet 10'S
4547,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,T JAKI Tablet 10's
4548,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TCITIB Tablet 10's
4549,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Tendofirm Capsule 15'S
4550,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TFCT NIB Tablet 15's
4551,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TFCT NIB Tablet 10's
4552,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFADOZ 10 Tablet 10's
4553,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFADOZ 5 Tablet 10's
4554,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFAJAK 5mg Tablet 10's
4555,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFAJAK 5mg Tablet 60's
4556,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFANOID ER 11 Tablet 10's
4557,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFANTA XR 11 Tablet 10's
4558,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFASURE XR Tablet 10's
4559,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFATAS 5 Tablet 10's
4560,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFATAS 5mg Tablet 14's
4561,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFZA Tablet 14's
4562,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Toldin 400mg Tablet 10'S
4563,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Toldin ER 600mg Tablet 10'S
4564,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOSANIB 5 Tablet 10's
4565,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Tovok Tablet 10'S
4566,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFAJAK IN 5mg Tablet 10's
4567,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFANTA NEW 5 Tablet 10's
4568,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOJACIA 5mg Tablet 10's
4569,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,WAKFREE Tablet 15's
4570,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Wakfree Tablet 10'S
4571,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,XELJANZ 5mg Tablet 14's
4572,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,Zycel 100mg Capsule 10'S
4573,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,ZYRAMOD 25 Tablet 10's
4574,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,MIMOD Tablet 15's
4575,Arthritis,Arthritis,https://www.netmeds.com/prescriptions/arthritis,TOFASURE 5 Tablet 10's
4576,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,B Stil 16mg Tablet 10'S
4577,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,B Stil 24mg Tablet 10'S
4578,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BESILET 12mg Tablet 10's
4579,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETACENT 16mg Tablet 10's
4580,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETACENT 8mg Tablet 10's
4581,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETANIL 16 Tablet 10's
4582,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETANIL 8 Tablet 10's
4583,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETANIL OD 24 Tablet 10's
4584,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAVERT 16 Tablet 15's
4585,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAVERT 8 Tablet 15's
4586,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Betavert 16mg Tablet 10'S
4587,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Betavert 24mg Tablet 10'S
4588,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Betavert OD 24mg Tablet 10'S
4589,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Betavert OD 48mg Tablet 10'S
4590,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BH 24 Tablet 10's
4591,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Biohistin 16mg Tablet 10'S
4592,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Bvert 16mg Tablet 10'S
4593,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Bvert 24mg Tablet 10'S
4594,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Bvert 8mg Tablet 10'S
4595,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Bvert OD 24mg Tablet 10'S
4596,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Bvert OD 48mg Tablet 10'S
4597,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAGOLD OD 24 Tablet 10's
4598,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAHISTOL 16 Tablet 10's
4599,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAHISTOL 8 Tablet 10's
4600,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAVAC 16 Tablet 10's
4601,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,BETAVAC 8 Tablet 10's
4602,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cimenza 20/40mg Tablet 10'S
4603,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINAFREE PLUS Tablet 10's
4604,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cinaver 25mg Tablet 10'S
4605,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINAVER 75mg Tablet 10's
4606,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINDOM Tablet 10's
4607,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINEZ D Tablet 10's
4608,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINIRONE Tablet 10's
4609,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cintigo 25mg Tablet 10'S
4610,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cintigo Forte Tablet 10'S
4611,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cinzan DT 25mg Tablet 10'S
4612,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Cinzan DT 75mg Tablet 10'S
4613,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINZAN PLUS Tablet 10's
4614,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Diligan 25mg Tablet 15'S
4615,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Dizikind MD Tablet 10'S
4616,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Diziron 25mg Tablet 20'S
4617,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Diziron D Tablet 10'S
4618,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Dizitac Tablet 10'S
4619,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Draminate 50mg Tablet 10'S
4620,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,DIZIBEAT 16 Tablet 10's
4621,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,DIZIBEAT 24mg Tablet 10's
4622,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,DIZIBEAT 8 Tablet 10's
4623,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,EQUIVERT 16mg Tablet 10's
4624,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,EQUIVERT 8mg Tablet 10's
4625,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,GB VERT 16mg Tablet 10's
4626,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Gemvert Tablet 10'S
4627,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,GLADVERT Tablet 15's
4628,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,GOVERT 25 Tablet 10's
4629,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,GOVERT 75 Tablet 10's
4630,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,GOVERT PLUS Tablet 10's
4631,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Gravol 50mg Tablet 10'S
4632,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTAVERT 16mg Tablet 15's
4633,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTAVERT 24 Tablet 10's
4634,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTAVERT 8mg Tablet 15's
4635,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTIDIZ 16mg Tablet 10's
4636,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTIN 16 Tablet 10's
4637,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,HISTIN 8 Tablet 10's
4638,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,ISOHIST 16mg Tablet 10's
4639,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,ISOHIST CR 24mg Tablet 10's
4640,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,LARON 25 Tablet 10's
4641,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Meni 16mg Tablet 10'S
4642,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Meni 8mg Tablet 10'S
4643,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,MOGRAIN 10mg Tablet 10's
4644,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Neuvert 16mg Tablet 10'S
4645,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Neuvert 24mg Tablet 10'S
4646,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Neuvert 8mg Tablet 10'S
4647,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,NATUHIST 16 Tablet 10's
4648,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Sinarzine Tablet 10'S
4649,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,SPINFREE Tablet 15's
4650,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,SPININ B 16 Tablet 15's
4651,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,SPININ B Tablet 15's
4652,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Stablanz Tablet 10'S
4653,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,STABLANZ PV Tablet 10's
4654,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,STABLANZ PV Tablet 15's
4655,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,STALVERT Tablet 10's
4656,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Stugeron Tablet 25'S
4657,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Stugeron Forte Tablet 20'S
4658,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Stugeron Plus Tablet 10'S
4659,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Stugil Tablet 10'S
4660,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,SINARZINE PLUS Tablet 10's
4661,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,STUGEST 25mg Tablet 10's
4662,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,STUGEST 75mg Tablet 10's
4663,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,TRUVERT 16mg Tablet 10's
4664,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Verbet 16mg Tablet 10'S
4665,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Verbet 24mg Tablet 10'S
4666,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Verbet 8mg Tablet 10'S
4667,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vernil 16mg Tablet 10'S
4668,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vernil 8mg Tablet 10'S
4669,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vernil Plus Tablet 10'S
4670,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTAG 16mg Tablet 10's
4671,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTICO 16 Tablet 10's
4672,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertidiz 20/40mg Tablet 10'S
4673,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertidom Tablet 10'S
4674,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIFORD 16mg Tablet 10's
4675,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIFORD 24 Tablet 10's
4676,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertiford 8mg Tablet 10'S
4677,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIGON Tablet 20's
4678,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertigon 25mg Tablet 10'S
4679,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertigon D 20/40mg Tablet 10'S
4680,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertigon Forte 75mg Tablet 10'S
4681,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIGRA 16mg Tablet 10's
4682,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertin 16mg Tablet 15'S
4683,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertin 24mg Tablet 15'S
4684,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertin 8mg Tablet 15'S
4685,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIN DT 16 Tablet 15's
4686,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIN DT 24 Tablet 15's
4687,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIN DT 8 Tablet 15's
4688,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIN OD 24mg Tablet 15's
4689,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIN OD 48mg Tablet 15's
4690,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertipress 24mg Tablet 10'S
4691,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertipress 8mg Tablet 10'S
4692,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertirest 16mg Tablet 10'S
4693,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertirest 8mg Tablet 10'S
4694,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertirest OD 24mg Tablet 10'S
4695,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertiron 25mg Tablet 25'S
4696,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertistar MD 16mg Tablet 10'S
4697,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertistar MD 24mg Tablet 10'S
4698,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertistar MD 8mg Tablet 10'S
4699,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertizac Tablet 15'S
4700,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vertizine 25mg Tablet 10'S
4701,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERZITAC Tablet 10's
4702,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vesbal 8mg Tablet 10'S
4703,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Vomivert Tablet 10'S
4704,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTAG 24 CR Tablet 10's
4705,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIBEST Tablet 10's
4706,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTICALM 25mg Tablet 10's
4707,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTICALM 75 Tablet 10's
4708,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTICALM D Tablet 10's
4709,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTICALM PLUS Tablet 10's
4710,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIGEN Tablet 10's
4711,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIMAX 16 Tablet 10's
4712,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VERTIMAX 8 Tablet 10's
4713,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,VETAHIST 48 PR Tablet 10's
4714,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,WALTIGO 16 Tablet 10's
4715,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Wertilin Tablet 10'S
4716,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,WERTILIN 24 SR Tablet 10's
4717,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Zevert SR 12mg Tablet 14'S
4718,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,ZEVERT MD 24mg Tablet 15's
4719,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Zevert MD 16mg Tablet 15'S
4720,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Zevert MD 8mg Tablet 15'S
4721,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,ZEVERT OD Tablet 10's
4722,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,Zevert SR 24mg Tablet 14'S
4723,(vertigo) Paroymsal  Positional Vertigo,Vertigo,https://www.netmeds.com/prescriptions/vertigo,CINABET 16 Tablet 15's
4724,Acne,Acne,https://www.netmeds.com/prescriptions/acne,A Ret 0.025% Gel 20gm
4725,Acne,Acne,https://www.netmeds.com/prescriptions/acne,A Ret 0.05% Gel 20gm
4726,Acne,Acne,https://www.netmeds.com/prescriptions/acne,A Ret 0.1% Gel 20gm
4727,Acne,Acne,https://www.netmeds.com/prescriptions/acne,AB NEXT Gel 20gm
4728,Acne,Acne,https://www.netmeds.com/prescriptions/acne,ABAKA Gel 20gm
4729,Acne,Acne,https://www.netmeds.com/prescriptions/acne,ACNECROSS ANTI ACNE BODY Spray 50ml
4730,Acne,Acne,https://www.netmeds.com/prescriptions/acne,Acnecure Gel 20gm
4731,Acne,Acne,https://www.netmeds.com/prescriptions/acne,Acnedap Gel 15gm
4732,Acne,Acne,https://www.netmeds.com/prescriptions/acne,Acnedap Plus Gel 15gm
4733,Acne,Acne,https://www.netmeds.com/prescriptions/acne,ACNEJOY Face Wash 100ml
4734,Acne,Acne,https://www.netmeds.com/prescriptions/acne,Acnelak Pimple Care Soap 75gm
4735,Acne,Acne,https://www.netmeds.com/prescriptions/acne,ACNELEX MEDI ACNE (CLEANSER + MASK) Face Wash 100ml
4736,Acne,Acne,https://www.netmeds.com/prescriptions/acne,Acnemoist Cream 60gm
